Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Weenie White,http://www.mtgtop8.com/event?e=27135&d=413448&f=MO,Kasagawa Yousuke,383,415,34.95,129,MO
Boros Equipment,http://www.mtgtop8.com/event?e=27101&d=413101&f=MO,BaronOfBacon,447,464,34.95,142,MO
Hardened Scales,http://www.mtgtop8.com/event?e=27364&d=417014&f=MO,Sakaemura Itsuki,308,353,9.95,78,MO
Rw Crack,http://www.mtgtop8.com/event?e=27243&d=414441&f=MO,Nicola Zeni,295,689,34.95,285,MO
5c Elemental Value,http://www.mtgtop8.com/event?e=27160&d=413695&f=MO,Inagawa Hiroshi,659,793,34.95,248,MO
Boros Hammer,http://www.mtgtop8.com/event?e=27242&d=414427&f=MO,The_GingerBrute,500,509,34.95,147,MO
Orzhov Midrange,http://www.mtgtop8.com/event?e=27242&d=414424&f=MO,victorseiya,952,1047,34.95,138,MO
Hardened Scales,http://www.mtgtop8.com/event?e=27417&d=417638&f=MO,Ikeda Takeshi,501,553,34.95,209,MO
Orzhov Midrange,http://www.mtgtop8.com/event?e=26914&d=409922&f=MO,EddDeedoo,952,1047,34.95,139,MO
Boros Aggro,http://www.mtgtop8.com/event?e=26756&d=407485&f=MO,Wite1,415,776,34.95,158,MO
Hardened Scales,http://www.mtgtop8.com/event?e=26913&d=409911&f=MO,Sakaemura Itsuki,306,345,9.95,73,MO
White Winnie,http://www.mtgtop8.com/event?e=27152&d=413634&f=MO,Gabriele Costa,374,442,34.95,206,MO
5c Elemental Value,http://www.mtgtop8.com/event?e=26706&d=406857&f=MO,Tarrasque1,636,665,34.95,263,MO
Life,http://www.mtgtop8.com/event?e=26914&d=409928&f=MO,bobthedog,535,550,34.95,231,MO
5c Elemental Value,http://www.mtgtop8.com/event?e=27387&d=417218&f=MO,Inagawa Hiroshi,647,734,34.95,254,MO
Hardened Scales,http://www.mtgtop8.com/event?e=27309&d=416311&f=MO,Sakaemura Itsuki,317,356,9.95,75,MO
Weenie White,http://www.mtgtop8.com/event?e=27081&d=412887&f=MO,Kasagawa Yousuke,373,401,34.95,119,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27022&d=411742&f=MO,Gigglesworth,925,1147,59.95,650,MO
Boros Aggro,http://www.mtgtop8.com/event?e=27198&d=414002&f=MO,Ueda Ryo,426,752,34.95,194,MO
Orzhov Midrange,http://www.mtgtop8.com/event?e=27081&d=412889&f=MO,Fujii Shinichi,1091,1153,34.95,238,MO
Martyr Life,http://www.mtgtop8.com/event?e=27081&d=412892&f=MO,Vagnemark Karl,144,223,9.95,41,MO
Bant Aggro Rashmi,http://www.mtgtop8.com/event?e=27012&d=411657&f=MO,bbotonline,1096,1480,59.95,641,MO
Slivers,http://www.mtgtop8.com/event?e=27012&d=411661&f=MO,Seeker__of_the_Wei,876,868,34.95,303,MO
Zoo,http://www.mtgtop8.com/event?e=27403&d=417440&f=MO,Dark Saltor,569,997,34.95,159,MO
Bant Midrange,http://www.mtgtop8.com/event?e=26729&d=407152&f=MO,Yuge Tatsurou,1164,1861,59.95,469,MO
Gruul Aggro,http://www.mtgtop8.com/event?e=26861&d=409367&f=MO,Tanahashi Hayato,966,1435,59.95,536,MO
Izzet Arclight,http://www.mtgtop8.com/event?e=26913&d=409906&f=MO,Sano Tsukasa,608,1018,34.95,303,MO
Monow Token,http://www.mtgtop8.com/event?e=27181&d=413850&f=MO,Jirouette,187,224,34.95,116,MO
The Rock,http://www.mtgtop8.com/event?e=26965&d=411107&f=MO,edward40hands,1055,1125,34.95,282,MO
Hollow One,http://www.mtgtop8.com/event?e=27181&d=413852&f=MO,Pacmensch,584,1011,34.95,243,MO
Selesnya Value,http://www.mtgtop8.com/event?e=27184&d=413877&f=MO,Fulgence,579,1747,34.95,154,MO
Other,http://www.mtgtop8.com/event?e=27233&d=414331&f=MO,Rav104,485,846,34.95,140,MO
Heliod Company,http://www.mtgtop8.com/event?e=27337&d=416714&f=MO,Thomas Salerio,494,618,34.95,214,MO
Other,http://www.mtgtop8.com/event?e=27233&d=414332&f=MO,Yanti,681,1124,59.95,476,MO
Other,http://www.mtgtop8.com/event?e=27233&d=414319&f=MO,Erik157751,520,594,34.95,108,MO
Azorius Aggro,http://www.mtgtop8.com/event?e=26964&d=411090&f=MO,Ishigami Nobuhide,617,696,34.95,325,MO
Golgari Soulflayer,http://www.mtgtop8.com/event?e=26840&d=409091&f=MO,yuseimax,682,790,34.95,163,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27417&d=417637&f=MO,Etou Masahiro,636,1061,59.95,397,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27410&d=417527&f=MO,SebastianStueckl,837,1511,59.95,374,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27421&d=417718&f=MO,Trevor Dewald,689,1100,59.95,373,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27384&d=417194&f=MO,Trevor Dewald,689,1096,59.95,373,MO
Utopia Gruul,http://www.mtgtop8.com/event?e=27410&d=417517&f=MO,Phill_Hellmuth,843,1224,59.95,463,MO
Sultai Ninjas,http://www.mtgtop8.com/event?e=27235&d=414343&f=MO,Pat,905,910,59.95,390,MO
Ponza,http://www.mtgtop8.com/event?e=27211&d=414104&f=MO,Fabio Baruffa,242,832,9.95,82,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27318&d=416419&f=MO,Maeda Tatuya,550,974,34.95,371,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27364&d=417015&f=MO,Handou Shinnosuke,838,1217,59.95,471,MO
Gargaroth Utopia,http://www.mtgtop8.com/event?e=27199&d=414009&f=MO,Pierre Almaraz,616,1011,59.95,248,MO
Gruul Utopia,http://www.mtgtop8.com/event?e=27387&d=417217&f=MO,Junno Ryuuichi,594,1012,59.95,387,MO
Gruul Pillage,http://www.mtgtop8.com/event?e=27216&d=414130&f=MO,Julien « Night » Caillaux,566,1509,34.95,248,MO
Gargaroth´s Utopia,http://www.mtgtop8.com/event?e=27300&d=416220&f=MO,Pierre Almaraz,633,1029,59.95,252,MO
