Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Fires of Invention,http://www.mtgtop8.com/event?e=27054&d=412628&f=PI,Sunbird17,443,468,34.95,233,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27158&d=413682&f=PI,Hara Kouki,441,470,34.95,244,PI
Fires of Invention,http://www.mtgtop8.com/event?e=27226&d=414264&f=PI,Arakawa Tomohiro,461,488,34.95,252,PI
Jeskai Fires of Invention,http://www.mtgtop8.com/event?e=27129&d=413374&f=PI,TheMAChudz,369,399,34.95,173,PI
Jeskai Fires of Invention,http://www.mtgtop8.com/event?e=27010&d=411644&f=PI,krebrovich,499,525,34.95,249,PI
Jeskai Fires of Invention,http://www.mtgtop8.com/event?e=26937&d=410242&f=PI,Ito Hayato,431,448,34.95,253,PI
Fires of Invention,http://www.mtgtop8.com/event?e=26875&d=409510&f=PI,Mochiki Kazuto,404,439,34.95,319,PI
Jeskai Fires of Invention,http://www.mtgtop8.com/event?e=26905&d=409806&f=PI,jay44bab,464,483,34.95,252,PI
Sultai Delirium,http://www.mtgtop8.com/event?e=27316&d=416407&f=PI,Okamura Takumi,730,775,34.95,324,PI
Sultai Delirium,http://www.mtgtop8.com/event?e=26813&d=408289&f=PI,Okamura Takumi,723,770,34.95,322,PI
Sultai Control,http://www.mtgtop8.com/event?e=27422&d=417726&f=PI,Katou Ryu,685,764,59.95,350,PI
Sultai Control,http://www.mtgtop8.com/event?e=26845&d=409145&f=PI,Elad_Win,682,742,59.95,308,PI
Sultai Control,http://www.mtgtop8.com/event?e=27259&d=414599&f=PI,Ladon,606,684,34.95,276,PI
